fpr,tpr,thresholds
0.0,0.0,1.9999549
0.0,0.0012658227848101266,0.99995494
0.0,0.13164556962025317,0.99519026
0.000744047619047619,0.13164556962025317,0.9951722
0.000744047619047619,0.2620253164556962,0.98801607
0.000744047619047619,0.2645569620253165,0.98795366
0.000744047619047619,0.3759493670886076,0.98266196
0.000744047619047619,0.37848101265822787,0.98264474
0.000744047619047619,0.48860759493670886,0.9768917
0.001488095238095238,0.48860759493670886,0.97687906
0.001488095238095238,0.6253164556962025,0.9678084
0.002232142857142857,0.6253164556962025,0.9675954
0.002232142857142857,0.6797468354430379,0.96254504
0.002976190476190476,0.6797468354430379,0.9623777
0.002976190476190476,0.7164556962025317,0.9584709
0.003720238095238095,0.7164556962025317,0.9583745
0.003720238095238095,0.7189873417721518,0.9582214
0.003720238095238095,0.720253164556962,0.9580248
0.004464285714285714,0.720253164556962,0.9574115
0.004464285714285714,0.7569620253164557,0.9506943
0.005208333333333333,0.7569620253164557,0.9506147
0.005208333333333333,0.7620253164556962,0.9501491
0.005952380952380952,0.7620253164556962,0.9501107
0.005952380952380952,0.7658227848101266,0.9495708
0.006696428571428571,0.7658227848101266,0.9494748
0.006696428571428571,0.8164556962025317,0.9368362
0.00744047619047619,0.8164556962025317,0.93589455
0.00744047619047619,0.8253164556962025,0.9341306
0.00818452380952381,0.8253164556962025,0.9340031
0.00818452380952381,0.8379746835443038,0.92920405
0.008928571428571428,0.8379746835443038,0.9278036
0.008928571428571428,0.8405063291139241,0.9269045
0.008928571428571428,0.8493670886075949,0.9225268
0.009672619047619048,0.8493670886075949,0.92251134
0.009672619047619048,0.8544303797468354,0.92014605
0.010416666666666666,0.8544303797468354,0.92010194
0.010416666666666666,0.8569620253164557,0.9166538
0.011160714285714286,0.8569620253164557,0.91662526
0.011160714285714286,0.8670886075949367,0.9124625
0.011904761904761904,0.8670886075949367,0.9119671
0.011904761904761904,0.889873417721519,0.89308673
0.012648809523809524,0.889873417721519,0.893048
0.012648809523809524,0.9278481012658227,0.85509574
0.013392857142857142,0.9278481012658227,0.84960186
0.013392857142857142,0.9291139240506329,0.8491037
0.014136904761904762,0.9291139240506329,0.8488337
0.014136904761904762,0.9329113924050633,0.84570783
0.01488095238095238,0.9329113924050633,0.8409348
0.01488095238095238,0.9379746835443038,0.83791035
0.015625,0.9379746835443038,0.83721966
0.015625,0.9544303797468354,0.78133494
0.01636904761904762,0.9544303797468354,0.77364033
0.01636904761904762,0.9582278481012658,0.74523896
0.017857142857142856,0.9582278481012658,0.7399132
0.017857142857142856,0.959493670886076,0.73497623
0.018601190476190476,0.959493670886076,0.7333601
0.018601190476190476,0.9607594936708861,0.72732854
0.019345238095238096,0.9607594936708861,0.72236955
0.019345238095238096,0.9620253164556962,0.7187325
0.020089285714285716,0.9620253164556962,0.7156293
0.020089285714285716,0.9670886075949368,0.6795623
0.022321428571428572,0.9670886075949368,0.65354264
0.022321428571428572,0.970886075949367,0.6370124
0.023065476190476192,0.970886075949367,0.63538986
0.023065476190476192,0.9721518987341772,0.62992436
0.024553571428571428,0.9721518987341772,0.5353813
0.024553571428571428,0.979746835443038,0.42312387
0.026041666666666668,0.979746835443038,0.32567075
0.026041666666666668,0.9810126582278481,0.32256937
0.026785714285714284,0.9810126582278481,0.2544381
0.026785714285714284,0.9822784810126582,0.24029577
0.03050595238095238,0.9822784810126582,0.17826684
0.03050595238095238,0.9835443037974684,0.1780632
0.03273809523809524,0.9835443037974684,0.17309383
0.03273809523809524,0.9848101265822785,0.17181543
0.03422619047619048,0.9848101265822785,0.1625955
0.03422619047619048,0.9873417721518988,0.15167193
0.03943452380952381,0.9873417721518988,0.07842603
0.03943452380952381,0.9898734177215189,0.073314555
0.04017857142857143,0.9898734177215189,0.07270263
0.04017857142857143,0.9911392405063291,0.07042772
0.07068452380952381,0.9911392405063291,0.033045765
0.07217261904761904,0.9911392405063291,0.031368837
0.08928571428571429,0.9911392405063291,0.02320468
0.08928571428571429,0.9924050632911392,0.023069939
0.11830357142857142,0.9924050632911392,0.016167335
0.11830357142857142,0.9936708860759493,0.016095633
0.21800595238095238,0.9936708860759493,0.008971265
0.21800595238095238,0.9949367088607595,0.008927035
0.2425595238095238,0.9949367088607595,0.007951573
0.2425595238095238,0.9962025316455696,0.007855291
0.3236607142857143,0.9962025316455696,0.0052922876
0.32514880952380953,0.9962025316455696,0.0052448143
0.32663690476190477,0.9962025316455696,0.00515754
0.328125,0.9962025316455696,0.005145147
0.3898809523809524,0.9962025316455696,0.0036904388
0.3898809523809524,0.9974683544303797,0.0036657997
0.6495535714285714,0.9974683544303797,0.0007036441
0.6495535714285714,0.9987341772151899,0.0007012535
0.9672619047619048,0.9987341772151899,2.7917023e-08
0.9672619047619048,1.0,2.2988141e-08
0.9717261904761905,1.0,5.920055e-10
0.9732142857142857,1.0,5.37825e-10
0.9776785714285714,1.0,1.2802545e-10
0.9791666666666666,1.0,1.1073225e-10
0.9970238095238095,1.0,1.6113259e-32
1.0,1.0,0.0
