fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.013539651837524178,1.0
0.0,0.017408123791102514,0.9999999
0.0,0.027079303675048357,0.99999976
0.0,0.04448742746615087,0.9999994
0.0,0.04642166344294004,0.9999993
0.0,0.05222437137330754,0.99999917
0.0,0.05415860735009671,0.9999989
0.0,0.058027079303675046,0.9999988
0.0,0.061895551257253385,0.99999845
0.0,0.06576402321083172,0.99999833
0.0,0.07156673114119923,0.99999785
0.0,0.07543520309477757,0.99999774
0.0,0.0851063829787234,0.99999666
0.0,0.08897485493230174,0.9999964
0.0,0.09284332688588008,0.9999957
0.0,0.09671179883945841,0.9999956
0.0,0.10251450676982592,0.9999951
0.0,0.10638297872340426,0.9999944
0.0,0.11218568665377177,0.9999939
0.0,0.11605415860735009,0.99999356
0.0,0.12379110251450677,0.9999932
0.0,0.12572533849129594,0.99999297
0.0,0.12959381044487428,0.9999927
0.0,0.13152804642166344,0.9999925
0.0,0.13539651837524178,0.999992
0.0,0.15473887814313347,0.99998784
0.0009216589861751152,0.15473887814313347,0.9999877
0.0009216589861751152,0.15860735009671179,0.9999871
0.0009216589861751152,0.1644100580270793,0.999987
0.0009216589861751152,0.16634429400386846,0.99998677
0.0009216589861751152,0.1702127659574468,0.9999863
0.0009216589861751152,0.17408123791102514,0.9999857
0.0009216589861751152,0.17794970986460348,0.99998474
0.0009216589861751152,0.1895551257253385,0.99998236
0.0009216589861751152,0.19342359767891681,0.9999814
0.0009216589861751152,0.2011605415860735,0.99997854
0.0009216589861751152,0.20502901353965183,0.99997807
0.0009216589861751152,0.22243713733075435,0.9999709
0.0009216589861751152,0.2263056092843327,0.99997056
0.0009216589861751152,0.22823984526112184,0.9999703
0.0009216589861751152,0.23210831721470018,0.9999695
0.0009216589861751152,0.2379110251450677,0.99996805
0.0009216589861751152,0.24177949709864605,0.99996734
0.0009216589861751152,0.2495164410058027,0.99996424
0.0018433179723502304,0.2495164410058027,0.9999641
0.0018433179723502304,0.2553191489361702,0.99996233
0.0018433179723502304,0.25918762088974856,0.9999614
0.0027649769585253456,0.25918762088974856,0.999961
0.0027649769585253456,0.26305609284332687,0.99996066
0.0027649769585253456,0.2746615087040619,0.99995387
0.0027649769585253456,0.27852998065764023,0.99995303
0.0027649769585253456,0.3655705996131528,0.9999068
0.0027649769585253456,0.3694390715667311,0.99990654
0.0027649769585253456,0.39264990328820115,0.9998921
0.003686635944700461,0.39264990328820115,0.99989164
0.003686635944700461,0.40618955512572535,0.99988055
0.004608294930875576,0.40618955512572535,0.9998779
0.004608294930875576,0.47775628626692457,0.99978656
0.005529953917050691,0.47775628626692457,0.9997838
0.005529953917050691,0.4796905222437137,0.9997836
0.0064516129032258064,0.4796905222437137,0.9997832
0.0064516129032258064,0.5589941972920697,0.99961436
0.007373271889400922,0.5589941972920697,0.9995993
0.007373271889400922,0.5725338491295938,0.99956757
0.008294930875576038,0.5725338491295938,0.9995499
0.008294930875576038,0.6537717601547389,0.99910814
0.009216589861751152,0.6537717601547389,0.9990915
0.009216589861751152,0.7659574468085106,0.9973138
0.010138248847926268,0.7659574468085106,0.99727756
0.010138248847926268,0.7872340425531915,0.9961343
0.011059907834101382,0.7872340425531915,0.9960936
0.011059907834101382,0.8355899419729207,0.99329996
0.011981566820276499,0.8355899419729207,0.9931324
0.011981566820276499,0.8529980657640233,0.9901952
0.012903225806451613,0.8529980657640233,0.9899653
0.012903225806451613,0.8607350096711799,0.98814034
0.013824884792626729,0.8607350096711799,0.98758066
0.013824884792626729,0.8684719535783365,0.9869589
0.014746543778801843,0.8684719535783365,0.9861519
0.014746543778801843,0.8800773694390716,0.9812139
0.01566820276497696,0.8800773694390716,0.98115265
0.01566820276497696,0.8839458413926499,0.980948
