fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.008213552361396304,1.0
0.0,0.014373716632443531,0.9999999
0.0,0.018480492813141684,0.99999976
0.0,0.026694045174537988,0.9999993
0.0,0.03490759753593429,0.9999989
0.0,0.055441478439425054,0.9999957
0.0,0.059548254620123205,0.9999956
0.0,0.09240246406570841,0.99998987
0.0,0.10061601642710473,0.99998784
0.0,0.1601642710472279,0.99997187
0.0,0.16427104722792607,0.9999716
0.0,0.17864476386036962,0.99996674
0.0,0.18275154004106775,0.99996483
0.0,0.19917864476386038,0.99995875
0.0,0.2032854209445585,0.99995756
0.0,0.22176591375770022,0.9999474
0.0,0.22587268993839835,0.9999473
0.0,0.49691991786447637,0.9996785
0.0,0.5030800821355236,0.99967754
0.0,0.5071868583162218,0.9996754
0.0,0.5934291581108829,0.99949026
0.0,0.5975359342915811,0.9994855
0.0,0.6570841889117043,0.9992557
0.000966183574879227,0.6570841889117043,0.99925226
0.000966183574879227,0.6652977412731006,0.99924695
0.000966183574879227,0.6694045174537988,0.9992429
0.000966183574879227,0.7063655030800822,0.9990231
0.001932367149758454,0.7063655030800822,0.99899346
0.001932367149758454,0.7392197125256673,0.9988268
0.001932367149758454,0.7433264887063655,0.99879944
0.001932367149758454,0.7638603696098563,0.998601
0.001932367149758454,0.7679671457905544,0.9985815
0.001932367149758454,0.7700205338809035,0.9985489
0.002898550724637681,0.7700205338809035,0.99854773
0.002898550724637681,0.8028747433264887,0.9983151
0.003864734299516908,0.8028747433264887,0.9983138
0.003864734299516908,0.8767967145790554,0.99671656
0.004830917874396135,0.8767967145790554,0.99656326
0.004830917874396135,0.8829568788501027,0.9961211
0.005797101449275362,0.8829568788501027,0.9959849
0.005797101449275362,0.8870636550308009,0.9958676
0.00676328502415459,0.8870636550308009,0.99572057
0.00676328502415459,0.8891170431211499,0.9956293
0.007729468599033816,0.8891170431211499,0.9955942
0.007729468599033816,0.9055441478439425,0.9934901
0.008695652173913044,0.9055441478439425,0.9922754
0.008695652173913044,0.9137577002053389,0.99067795
0.00966183574879227,0.9137577002053389,0.9904919
0.00966183574879227,0.9425051334702259,0.9726729
0.010628019323671498,0.9425051334702259,0.96710557
0.010628019323671498,0.944558521560575,0.9657241
0.011594202898550725,0.944558521560575,0.9656316
0.011594202898550725,0.946611909650924,0.96274686
0.012560386473429951,0.946611909650924,0.95718026
0.012560386473429951,0.9507186858316222,0.9459391
0.01352657004830918,0.9507186858316222,0.93941176
0.01352657004830918,0.9548254620123203,0.9258983
0.014492753623188406,0.9548254620123203,0.9199964
0.014492753623188406,0.9630390143737166,0.89179397
0.015458937198067632,0.9630390143737166,0.88339484
0.015458937198067632,0.9650924024640657,0.87592804
0.01642512077294686,0.9650924024640657,0.8668205
0.01642512077294686,0.971252566735113,0.7570444
0.017391304347826087,0.971252566735113,0.7528719
0.017391304347826087,0.973305954825462,0.7343142
0.018357487922705314,0.973305954825462,0.7032003
0.018357487922705314,0.9753593429158111,0.69759226
0.01932367149758454,0.9753593429158111,0.6298033
0.01932367149758454,0.9774127310061602,0.6283852
0.020289855072463767,0.9774127310061602,0.55951536
0.020289855072463767,0.9815195071868583,0.40010327
0.02318840579710145,0.9815195071868583,0.2957683
0.02318840579710145,0.9835728952772074,0.27191806
0.025120772946859903,0.9835728952772074,0.20819928
0.025120772946859903,0.9876796714579056,0.16582371
0.04251207729468599,0.9876796714579056,0.02273625
0.04251207729468599,0.9897330595482546,0.021550026
0.05410628019323672,0.9897330595482546,0.008144126
0.05410628019323672,0.9917864476386037,0.007853412
0.05893719806763285,0.9917864476386037,0.005912638
0.05893719806763285,0.9938398357289527,0.005825754
0.05990338164251208,0.9938398357289527,0.005398627
0.05990338164251208,0.9958932238193019,0.005187752
0.06280193236714976,0.9958932238193019,0.0047412664
0.06280193236714976,0.997946611909651,0.0046444507
0.14782608695652175,0.997946611909651,0.00062852394
0.14782608695652175,1.0,0.00062431133
1.0,1.0,1.7945085e-09
