fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.013647642679900745,1.0
0.0,0.03225806451612903,0.9999999
0.0,0.04218362282878412,0.99999976
0.0,0.04962779156327544,0.99999964
0.0,0.060794044665012405,0.9999995
0.0,0.07320099255583126,0.9999994
0.0,0.08064516129032258,0.9999993
0.0,0.08933002481389578,0.99999917
0.0,0.09181141439205956,0.99999905
0.0,0.09305210918114144,0.9999989
0.0,0.09801488833746898,0.9999988
0.0,0.10421836228287841,0.9999987
0.0,0.10918114143920596,0.99999857
0.0,0.11166253101736973,0.99999833
0.0,0.12034739454094293,0.9999982
0.0,0.12406947890818859,0.9999981
0.0,0.13027295285359802,0.999998
0.0,0.13895781637717122,0.99999785
0.0,0.141439205955335,0.9999976
0.0,0.14764267990074442,0.9999975
0.0,0.15260545905707196,0.9999974
0.0,0.1588089330024814,0.99999726
0.0,0.16377171215880892,0.99999714
0.0,0.1662531017369727,0.9999968
0.0,0.17369727047146402,0.9999964
0.0,0.1774193548387097,0.9999963
0.0,0.18362282878411912,0.99999607
0.0,0.184863523573201,0.99999595
0.0,0.18982630272952852,0.9999956
0.0,0.19230769230769232,0.9999951
0.0,0.19727047146401985,0.999995
0.0,0.19851116625310175,0.9999949
0.0,0.2022332506203474,0.99999464
0.0,0.20595533498759305,0.9999943
0.0,0.20967741935483872,0.99999416
0.0,0.21215880893300249,0.99999404
0.0,0.21339950372208435,0.9999939
0.0,0.21712158808933002,0.9999938
0.0,0.2196029776674938,0.9999937
0.0,0.22208436724565755,0.99999344
0.0,0.22704714640198512,0.9999932
0.0,0.23325062034739455,0.9999926
0.0,0.23573200992555832,0.9999925
0.0,0.23821339950372208,0.99999225
0.0,0.24193548387096775,0.999992
0.0,0.24441687344913152,0.9999919
0.0,0.24937965260545905,0.9999918
0.0,0.2506203473945409,0.99999166
0.0,0.2531017369727047,0.9999913
0.0,0.2555831265508685,0.99999106
0.0,0.26054590570719605,0.99999094
0.0,0.2655086848635236,0.9999907
