fpr,tpr,thresholds
0.0,0.0,1.9999924
0.0,0.002044989775051125,0.9999924
0.0,0.0081799591002045,0.9999883
0.0,0.012269938650306749,0.99998724
0.0,0.0408997955010225,0.99997556
0.0,0.044989775051124746,0.9999745
0.0,0.049079754601226995,0.9999702
0.000968054211035818,0.049079754601226995,0.9999676
0.000968054211035818,0.0736196319018405,0.9999572
0.000968054211035818,0.07770961145194274,0.99995685
0.000968054211035818,0.11451942740286299,0.9999273
0.000968054211035818,0.11860940695296524,0.99992585
0.000968054211035818,0.12065439672801637,0.9999254
0.000968054211035818,0.12474437627811862,0.9999243
0.000968054211035818,0.1574642126789366,0.9998919
0.000968054211035818,0.16155419222903886,0.99989164
0.000968054211035818,0.16973415132924335,0.9998864
0.001936108422071636,0.16973415132924335,0.9998858
0.001936108422071636,0.19631901840490798,0.99985826
0.001936108422071636,0.20040899795501022,0.99985707
0.001936108422071636,0.25153374233128833,0.999824
0.001936108422071636,0.2556237218813906,0.9998234
0.001936108422071636,0.278118609406953,0.9998085
0.001936108422071636,0.2822085889570552,0.9998049
0.001936108422071636,0.4069529652351738,0.9995896
0.002904162633107454,0.4069529652351738,0.9995752
0.002904162633107454,0.4110429447852761,0.9995696
0.003872216844143272,0.4110429447852761,0.9995608
0.003872216844143272,0.5030674846625767,0.99926156
0.00484027105517909,0.5030674846625767,0.9992587
0.00484027105517909,0.5153374233128835,0.9992055
0.005808325266214908,0.5153374233128835,0.9991843
0.005808325266214908,0.7014314928425358,0.9979887
0.006776379477250726,0.7014314928425358,0.9979342
0.006776379477250726,0.7137014314928425,0.99785346
0.007744433688286544,0.7137014314928425,0.99784017
0.007744433688286544,0.8016359918200409,0.9942437
0.008712487899322363,0.8016359918200409,0.99422765
0.008712487899322363,0.8179959100204499,0.9907831
0.00968054211035818,0.8179959100204499,0.990507
0.00968054211035818,0.8220858895705522,0.98994726
0.010648596321393998,0.8220858895705522,0.98956025
0.010648596321393998,0.8323108384458078,0.9873904
0.011616650532429816,0.8323108384458078,0.98689145
0.011616650532429816,0.8384458077709611,0.98530304
0.012584704743465635,0.8384458077709611,0.9847104
0.012584704743465635,0.8507157464212679,0.98086494
0.013552758954501452,0.8507157464212679,0.98076403
0.013552758954501452,0.8588957055214724,0.9770463
0.01452081316553727,0.8588957055214724,0.97662467
0.01452081316553727,0.8793456032719836,0.9600832
0.015488867376573089,0.8793456032719836,0.956884
0.015488867376573089,0.8813905930470347,0.948861
0.016456921587608905,0.8813905930470347,0.9488064
0.016456921587608905,0.8957055214723927,0.90663856
0.018393030009680542,0.8957055214723927,0.87376374
0.018393030009680542,0.901840490797546,0.85573214
0.01936108422071636,0.901840490797546,0.8545339
0.01936108422071636,0.9059304703476483,0.81937844
0.021297192642787996,0.9059304703476483,0.8103609
0.021297192642787996,0.9120654396728016,0.78545237
0.023233301064859633,0.9120654396728016,0.7690879
0.023233301064859633,0.9161554192229039,0.76020175
0.02420135527589545,0.9161554192229039,0.7588272
0.02420135527589545,0.9222903885480572,0.71154803
0.026137463697967087,0.9222903885480572,0.64361274
0.026137463697967087,0.9427402862985685,0.32012036
0.03291384317521781,0.9427402862985685,0.22883604
0.03291384317521781,0.9447852760736196,0.22208263
0.03388189738625363,0.9447852760736196,0.22156899
0.03388189738625363,0.9488752556237219,0.2010317
0.041626331074540175,0.9488752556237219,0.09227861
0.041626331074540175,0.9529652351738241,0.08879415
0.04259438528557599,0.9529652351738241,0.08542003
0.04259438528557599,0.9570552147239264,0.06899133
0.05033881897386254,0.9570552147239264,0.046811454
0.05033881897386254,0.9591002044989775,0.044487625
0.05517909002904162,0.9591002044989775,0.03742818
0.05517909002904162,0.9611451942740287,0.03581782
0.05808325266214908,0.9611451942740287,0.032566767
0.05808325266214908,0.9652351738241309,0.029504126
0.06485963213939981,0.9652351738241309,0.022270167
0.06485963213939981,0.967280163599182,0.020724304
0.07744433688286544,0.967280163599182,0.01466669
0.07744433688286544,0.9693251533742331,0.013937189
0.08228460793804453,0.9693251533742331,0.013071585
0.08228460793804453,0.9713701431492843,0.0126702655
0.09486931268151017,0.9713701431492843,0.008399511
0.09486931268151017,0.9734151329243353,0.00811326
0.0968054211035818,0.9734151329243353,0.007703699
0.0968054211035818,0.9754601226993865,0.0076826815
0.1132623426911907,0.9754601226993865,0.005719703
0.1132623426911907,0.9775051124744376,0.0055982913
0.11519845111326234,0.9775051124744376,0.005420029
0.11519845111326234,0.9795501022494888,0.0054128147
0.12294288480154889,0.9795501022494888,0.004480756
0.12294288480154889,0.9815950920245399,0.004332719
0.1345595353339787,0.9815950920245399,0.0035266012
0.1345595353339787,0.983640081799591,0.0035179642
0.14327202323330107,0.983640081799591,0.0031222426
0.14327202323330107,0.9856850715746421,0.003010794
0.20038722168441434,0.9856850715746421,0.0014116514
0.20038722168441434,0.9877300613496932,0.0013984208
0.21006776379477252,0.9877300613496932,0.001285445
0.21006776379477252,0.9897750511247444,0.0012823984
0.21200387221684414,0.9897750511247444,0.0012544773
0.21200387221684414,0.9918200408997955,0.001246967
0.21781219748305905,0.9918200408997955,0.0011944454
0.21781219748305905,0.9938650306748467,0.0011922987
0.24588576960309777,0.9938650306748467,0.0008655433
0.24588576960309777,0.9959100204498977,0.00086383073
0.4143272023233301,0.9959100204498977,0.00024249153
0.4143272023233301,0.9979550102249489,0.0002411053
0.5033881897386253,0.9979550102249489,0.00013100189
0.5033881897386253,1.0,0.0001300644
1.0,1.0,9.200084e-08
