fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.03428571428571429,1.0
0.0,0.05523809523809524,0.9999999
0.0,0.06476190476190476,0.99999976
0.0,0.08,0.99999964
0.0,0.09904761904761905,0.9999994
0.0,0.10666666666666667,0.9999993
0.0,0.11619047619047619,0.99999917
0.0,0.1295238095238095,0.99999905
0.0,0.13714285714285715,0.9999989
0.0,0.14095238095238094,0.9999988
0.0,0.14666666666666667,0.9999987
0.0,0.14857142857142858,0.99999857
0.0,0.15619047619047619,0.99999833
0.0,0.1619047619047619,0.9999982
0.0,0.1657142857142857,0.999998
0.0,0.17714285714285713,0.99999774
0.0,0.18095238095238095,0.9999976
0.0,0.18666666666666668,0.9999975
0.0,0.1980952380952381,0.999997
0.0,0.2038095238095238,0.9999969
0.0,0.21142857142857144,0.99999666
0.0,0.21333333333333335,0.99999654
0.0,0.21714285714285714,0.9999964
0.0,0.22285714285714286,0.9999963
0.0,0.22666666666666666,0.9999962
0.0,0.23047619047619047,0.99999595
0.0,0.23809523809523808,0.9999957
0.0,0.2419047619047619,0.99999535
0.0,0.24571428571428572,0.99999523
0.0,0.25142857142857145,0.9999951
0.0,0.259047619047619,0.99999475
0.0,0.26476190476190475,0.9999943
0.0,0.26857142857142857,0.99999404
0.0,0.2704761904761905,0.9999937
0.0,0.2742857142857143,0.99999356
0.0,0.2761904761904762,0.99999344
0.0,0.28,0.9999932
0.0,0.2838095238095238,0.99999297
0.0,0.2876190476190476,0.9999927
0.0,0.2895238095238095,0.9999924
0.0,0.29333333333333333,0.99999225
0.0,0.29714285714285715,0.9999918
0.0,0.3047619047619048,0.9999913
0.0,0.30666666666666664,0.9999912
0.0,0.31047619047619046,0.99999094
0.0,0.32571428571428573,0.99998903
0.0,0.3295238095238095,0.9999888
0.0,0.34285714285714286,0.99998665
0.0,0.3504761904761905,0.9999863
0.0,0.3580952380952381,0.9999851
0.0,0.3619047619047619,0.999985
0.0,0.37333333333333335,0.9999831
0.0,0.37714285714285717,0.9999826
0.0,0.38095238095238093,0.99998224
0.0,0.38857142857142857,0.9999814
0.0,0.3904761904761905,0.99998045
0.0,0.3942857142857143,0.9999794
0.0,0.4,0.99997854
0.0,0.4076190476190476,0.9999778
0.0,0.4095238095238095,0.99997735
0.0,0.41333333333333333,0.9999771
0.0,0.41714285714285715,0.9999759
0.0,0.42095238095238097,0.9999757
0.0,0.4266666666666667,0.9999732
0.0,0.43047619047619046,0.99997306
0.0,0.4380952380952381,0.99997044
0.0,0.4419047619047619,0.9999697
0.0,0.44761904761904764,0.999969
0.0,0.4514285714285714,0.9999689
0.0,0.4704761904761905,0.9999629
0.0,0.4742857142857143,0.9999628
0.0,0.47619047619047616,0.9999621
0.0,0.48,0.99996185
0.0,0.49142857142857144,0.9999566
0.0,0.49523809523809526,0.9999565
0.0,0.5352380952380953,0.9999422
0.0,0.539047619047619,0.99994206
0.0,0.5485714285714286,0.999938
0.0,0.5523809523809524,0.9999378
0.0,0.5980952380952381,0.9999144
0.0,0.6019047619047619,0.9999138
0.0,0.6361904761904762,0.9998822
0.0,0.64,0.99988186
0.0,0.6704761904761904,0.9997998
0.0009624639076034649,0.6704761904761904,0.9997981
0.0009624639076034649,0.699047619047619,0.9997508
0.0019249278152069298,0.699047619047619,0.9997478
0.0019249278152069298,0.8019047619047619,0.9992943
0.0028873917228103944,0.8019047619047619,0.9992755
0.0028873917228103944,0.8628571428571429,0.99818474
0.0038498556304138597,0.8628571428571429,0.99801934
0.0038498556304138597,0.8857142857142857,0.9961506
0.004812319538017324,0.8857142857142857,0.9959514
0.004812319538017324,0.8914285714285715,0.99525577
0.005774783445620789,0.8914285714285715,0.99514645
0.005774783445620789,0.8933333333333333,0.99513215
0.007699711260827719,0.8933333333333333,0.99427104
0.007699711260827719,0.9085714285714286,0.9923889
0.008662175168431183,0.9085714285714286,0.9915951
0.008662175168431183,0.9142857142857143,0.9899239
0.010587102983638113,0.9142857142857143,0.9859137
0.010587102983638113,0.9161904761904762,0.9834886
0.013474494706448507,0.9161904761904762,0.9805735
0.013474494706448507,0.9180952380952381,0.98036665
0.015399422521655439,0.9180952380952381,0.97935265
0.015399422521655439,0.9219047619047619,0.9735517
0.016361886429258902,0.9219047619047619,0.9697761
0.016361886429258902,0.9257142857142857,0.9681814
0.017324350336862367,0.9257142857142857,0.9644912
0.017324350336862367,0.9295238095238095,0.9579022
0.01828681424446583,0.9295238095238095,0.9562777
0.01828681424446583,0.9314285714285714,0.95616627
0.019249278152069296,0.9314285714285714,0.94710326
0.019249278152069296,0.9333333333333333,0.94306666
0.02021174205967276,0.9333333333333333,0.94002783
0.02021174205967276,0.9352380952380952,0.93603593
0.021174205967276226,0.9352380952380952,0.9350807
0.021174205967276226,0.9466666666666667,0.8931076
0.02213666987487969,0.9466666666666667,0.8788698
