fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.021963824289405683,1.0
0.0,0.03875968992248062,0.9999999
0.0,0.06718346253229975,0.99999964
0.0,0.07622739018087855,0.9999995
0.0,0.08139534883720931,0.9999994
0.0,0.09431524547803617,0.99999905
0.0,0.09689922480620156,0.9999989
0.0,0.09819121447028424,0.9999988
0.0,0.10465116279069768,0.9999987
0.0,0.10981912144702842,0.99999857
0.0,0.1227390180878553,0.99999833
0.0,0.12403100775193798,0.9999982
0.0,0.1343669250645995,0.9999981
0.0,0.13695090439276486,0.999998
0.0,0.14470284237726097,0.99999774
0.0,0.14728682170542637,0.9999976
0.0008849557522123894,0.14857881136950904,0.9999975
0.0008849557522123894,0.15633074935400518,0.99999726
0.0008849557522123894,0.1640826873385013,0.99999714
0.0008849557522123894,0.17183462532299743,0.9999968
0.0008849557522123894,0.1731266149870801,0.99999666
0.0008849557522123894,0.18087855297157623,0.9999964
0.0008849557522123894,0.1834625322997416,0.9999963
0.0008849557522123894,0.1847545219638243,0.9999962
0.0008849557522123894,0.18992248062015504,0.9999958
0.0008849557522123894,0.19121447028423771,0.9999956
0.0008849557522123894,0.19638242894056848,0.99999535
0.0008849557522123894,0.19767441860465115,0.99999523
0.0008849557522123894,0.20025839793281655,0.9999951
0.0008849557522123894,0.20284237726098192,0.9999949
0.0008849557522123894,0.20801033591731266,0.99999464
0.0008849557522123894,0.21188630490956073,0.9999945
0.0008849557522123894,0.2144702842377261,0.9999943
0.0008849557522123894,0.2157622739018088,0.99999404
0.0008849557522123894,0.2235142118863049,0.9999937
0.0008849557522123894,0.22997416020671835,0.9999927
0.0008849557522123894,0.23772609819121446,0.9999925
0.0008849557522123894,0.24289405684754523,0.99999225
0.0008849557522123894,0.2467700258397933,0.99999213
0.0008849557522123894,0.25193798449612403,0.9999919
0.0008849557522123894,0.2571059431524548,0.9999912
0.0008849557522123894,0.26098191214470284,0.99999106
0.0008849557522123894,0.2661498708010336,0.99999094
0.0008849557522123894,0.26744186046511625,0.9999908
0.0008849557522123894,0.27002583979328165,0.9999907
0.0008849557522123894,0.2713178294573643,0.9999906
0.0008849557522123894,0.2739018087855297,0.99999034
0.0008849557522123894,0.27648578811369506,0.99998975
0.0008849557522123894,0.28165374677002586,0.9999895
0.0008849557522123894,0.2842377260981912,0.99998915
0.0008849557522123894,0.29198966408268734,0.99998856
0.0008849557522123894,0.2958656330749354,0.99998796
0.0008849557522123894,0.29844961240310075,0.99998784
0.0008849557522123894,0.30361757105943155,0.999987
0.0008849557522123894,0.31007751937984496,0.99998677
0.0008849557522123894,0.31136950904392763,0.9999862
0.0008849557522123894,0.3152454780361757,0.99998605
0.0008849557522123894,0.3268733850129199,0.99998426
0.0008849557522123894,0.33204134366925064,0.99998355
0.0008849557522123894,0.3333333333333333,0.9999833
0.0008849557522123894,0.3372093023255814,0.99998283
0.0008849557522123894,0.34366925064599485,0.999982
0.0008849557522123894,0.3488372093023256,0.9999815
0.0008849557522123894,0.35012919896640826,0.9999814
0.0008849557522123894,0.35271317829457366,0.9999813
0.0008849557522123894,0.35658914728682173,0.99998105
0.0008849557522123894,0.3578811369509044,0.9999808
0.0008849557522123894,0.36175710594315247,0.9999807
0.0008849557522123894,0.36304909560723514,0.99998057
0.0008849557522123894,0.36563307493540054,0.9999802
