fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.003875968992248062,1.0
0.0,0.006459948320413436,0.9999999
0.0,0.00904392764857881,0.99999964
0.0,0.012919896640826873,0.9999995
0.0,0.014211886304909561,0.9999994
0.0,0.025839793281653745,0.99999905
0.0,0.028423772609819122,0.9999988
0.0,0.031007751937984496,0.99999857
0.0,0.03488372093023256,0.99999845
0.0,0.037467700258397935,0.99999833
0.0,0.03875968992248062,0.9999981
0.0,0.041343669250646,0.9999976
0.0,0.046511627906976744,0.9999963
0.0,0.04909560723514212,0.9999958
0.0,0.05167958656330749,0.9999956
0.0,0.05426356589147287,0.99999547
0.0,0.05813953488372093,0.99999535
0.0,0.06201550387596899,0.9999949
0.0,0.06459948320413436,0.99999475
0.0,0.06976744186046512,0.9999939
0.0,0.07235142118863049,0.9999938
0.0,0.07751937984496124,0.99999166
0.0,0.08010335917312661,0.99999154
0.0,0.08527131782945736,0.9999906
0.0,0.08785529715762273,0.99998987
0.0,0.0917312661498708,0.99998915
0.0,0.09689922480620156,0.9999883
0.0,0.10594315245478036,0.9999865
0.0,0.10852713178294573,0.9999862
0.0,0.1343669250645995,0.99997854
0.0,0.13695090439276486,0.99997735
0.0,0.1511627906976744,0.99997354
0.0,0.15374677002583978,0.9999733
0.0,0.15891472868217055,0.99997175
0.0,0.16149870801033592,0.9999716
0.0,0.165374677002584,0.99997103
0.0,0.17054263565891473,0.99996996
0.0,0.18087855297157623,0.9999658
0.0,0.1834625322997416,0.99996495
0.0,0.18992248062015504,0.9999628
0.0,0.1925064599483204,0.99996257
0.0,0.20801033591731266,0.99995375
0.0,0.21059431524547803,0.9999527
0.0,0.23772609819121446,0.99994123
0.0,0.24031007751937986,0.9999409
0.0,0.3178294573643411,0.99988544
0.0,0.32041343669250644,0.9998845
0.0,0.3242894056847545,0.99987936
0.0,0.3268733850129199,0.9998789
0.0,0.35658914728682173,0.9998441
0.0,0.35917312661498707,0.99984336
0.0,0.5310077519379846,0.9995092
0.0008849557522123894,0.5310077519379846,0.9995061
0.0008849557522123894,0.6886304909560723,0.9986071
0.0017699115044247787,0.6886304909560723,0.9986002
0.0017699115044247787,0.7067183462532299,0.9984054
0.002654867256637168,0.7067183462532299,0.99839705
0.002654867256637168,0.7260981912144703,0.9981964
0.0035398230088495575,0.7260981912144703,0.99817383
0.0035398230088495575,0.7428940568475452,0.99770665
0.004424778761061947,0.7428940568475452,0.9977036
0.004424778761061947,0.7816537467700259,0.99693155
0.004424778761061947,0.7855297157622739,0.9969086
0.004424778761061947,0.7881136950904393,0.996867
0.005309734513274336,0.7881136950904393,0.9968111
0.005309734513274336,0.8165374677002584,0.99601066
0.006194690265486726,0.8165374677002584,0.995978
0.006194690265486726,0.8268733850129198,0.9954294
0.007079646017699115,0.8268733850129198,0.99534094
0.007079646017699115,0.838501291989664,0.9948041
0.007964601769911504,0.838501291989664,0.9947588
0.007964601769911504,0.8669250645994832,0.9917755
0.008849557522123894,0.8669250645994832,0.99169415
0.008849557522123894,0.8733850129198967,0.9913119
0.009734513274336283,0.8733850129198967,0.9912847
0.009734513274336283,0.8746770025839793,0.9910746
0.010619469026548672,0.8746770025839793,0.9906335
0.010619469026548672,0.8979328165374677,0.986615
0.011504424778761062,0.8979328165374677,0.9862963
0.011504424778761062,0.9354005167958657,0.96404016
0.012389380530973451,0.9354005167958657,0.9621539
0.012389380530973451,0.9392764857881137,0.95940375
0.01327433628318584,0.9392764857881137,0.9588585
0.01327433628318584,0.9418604651162791,0.9543338
0.01415929203539823,0.9418604651162791,0.95261246
0.01415929203539823,0.9470284237726099,0.94876885
0.01504424778761062,0.9470284237726099,0.9398197
0.01504424778761062,0.9715762273901809,0.74632865
0.01592920353982301,0.9715762273901809,0.73381805
0.01592920353982301,0.9741602067183462,0.64586955
0.017699115044247787,0.9741602067183462,0.629822
0.017699115044247787,0.975452196382429,0.61886966
0.018584070796460177,0.975452196382429,0.57624406
0.018584070796460177,0.979328165374677,0.3599052
0.020353982300884955,0.979328165374677,0.3161531
0.020353982300884955,0.9844961240310077,0.22544786
0.021238938053097345,0.9844961240310077,0.21533273
0.021238938053097345,0.9857881136950905,0.2085209
0.022123893805309734,0.9857881136950905,0.18722214
0.022123893805309734,0.9883720930232558,0.17150399
0.023893805309734513,0.9883720930232558,0.17023261
0.023893805309734513,0.9896640826873385,0.17013977
0.024778761061946902,0.9896640826873385,0.16967742
0.024778761061946902,0.9909560723514211,0.13493568
0.02566371681415929,0.9909560723514211,0.12534821
0.02566371681415929,0.9948320413436692,0.091777846
0.03185840707964602,0.9948320413436692,0.034994688
0.03185840707964602,0.9961240310077519,0.027588934
0.034513274336283185,0.9961240310077519,0.024134772
0.034513274336283185,0.9974160206718347,0.0202639
0.035398230088495575,0.9974160206718347,0.016686412
0.035398230088495575,0.9987080103359173,0.015130976
0.050442477876106194,0.9987080103359173,0.0034054986
0.05221238938053097,0.9987080103359173,0.003279241
0.07256637168141593,0.9987080103359173,0.001439505
0.07256637168141593,1.0,0.0013987749
0.19380530973451326,1.0,0.00025469923
0.19557522123893806,1.0,0.00025421727
0.5938053097345133,1.0,1.5264643e-05
0.595575221238938,1.0,1.5071567e-05
0.6159292035398231,1.0,1.26670475e-05
0.6176991150442478,1.0,1.2617383e-05
1.0,1.0,7.493362e-10
